//X Y Z Scalar_field Scalar_field_#2 Scalar_field_#3
11.467000 -1.487600 2245.612061 2812.0000 647.0000 1502.0000
11.470500 -1.495200 2245.611084 2812.0000 648.0000 1528.0000
11.472300 -1.502800 2245.610352 2812.0000 649.0000 1501.0000
11.473200 -1.510200 2245.609863 2812.0000 650.0000 1474.0000
11.476200 -1.518200 2245.608887 2812.0000 651.0000 1566.0000
11.481000 -1.525600 2245.607666 2812.0000 652.0000 1457.0000
11.490600 -1.534000 2245.605469 2812.0000 653.0000 1591.0000
11.490600 -1.541100 2245.605225 2812.0000 654.0000 1532.0000
11.497000 -1.549500 2245.603516 2812.0000 655.0000 1464.0000
11.503900 -1.557300 2245.602051 2812.0000 656.0000 1570.0000
11.508100 -1.565400 2245.600830 2812.0000 657.0000 1519.0000
11.514400 -1.573400 2245.599365 2812.0000 658.0000 1595.0000
11.517800 -1.580800 2245.598389 2812.0000 659.0000 1594.0000
11.523600 -1.588800 2245.596680 2812.0000 660.0000 1595.0000
11.529700 -1.597100 2245.595215 2812.0000 661.0000 1498.0000
11.539200 -1.605800 2245.593018 2812.0000 662.0000 1477.0000
11.552500 -1.614700 2245.590088 2812.0000 663.0000 1460.0000
11.564700 -1.623800 2245.587646 2812.0000 664.0000 1336.0000
11.572100 -1.631900 2245.585693 2812.0000 665.0000 1464.0000
11.623300 -1.646700 2245.575684 2812.0000 666.0000 1356.0000
11.647800 -1.263900 2245.581787 2813.0000 613.0000 1402.0000
11.625500 -1.268900 2245.585693 2813.0000 614.0000 1366.0000
11.618000 -1.275800 2245.586914 2813.0000 615.0000 1498.0000
11.591600 -1.280100 2245.591553 2813.0000 616.0000 1557.0000
11.584900 -1.285800 2245.592529 2813.0000 617.0000 1550.0000
11.575000 -1.291800 2245.593994 2813.0000 618.0000 1588.0000
11.560600 -1.298000 2245.596436 2813.0000 619.0000 1532.0000
11.549500 -1.303800 2245.598145 2813.0000 620.0000 1493.0000
11.531300 -1.309200 2245.601318 2813.0000 621.0000 1386.0000
11.529900 -1.316100 2245.601318 2813.0000 622.0000 1556.0000
11.521000 -1.321900 2245.602539 2813.0000 623.0000 1581.0000
11.514400 -1.328100 2245.603516 2813.0000 624.0000 1552.0000
11.506200 -1.334600 2245.604736 2813.0000 625.0000 1582.0000
11.510500 -1.342500 2245.603516 2813.0000 626.0000 1636.0000
11.499700 -1.348700 2245.605225 2813.0000 627.0000 1615.0000
11.496800 -1.355400 2245.605469 2813.0000 628.0000 1564.0000
11.488300 -1.361200 2245.606689 2813.0000 629.0000 1569.0000
11.483500 -1.367400 2245.607422 2813.0000 630.0000 1564.0000
11.483900 -1.375300 2245.606934 2813.0000 631.0000 1602.0000
11.480700 -1.382300 2245.607178 2813.0000 632.0000 1531.0000
11.477600 -1.388900 2245.607422 2813.0000 633.0000 1588.0000
11.476500 -1.395900 2245.607422 2813.0000 634.0000 1603.0000
11.474000 -1.402300 2245.607422 2813.0000 635.0000 1588.0000
11.473400 -1.409300 2245.607422 2813.0000 636.0000 1608.0000
11.470200 -1.416600 2245.607422 2813.0000 637.0000 1574.0000
11.470900 -1.423600 2245.607178 2813.0000 638.0000 1641.0000
11.468000 -1.430500 2245.607422 2813.0000 639.0000 1645.0000
11.464100 -1.437400 2245.607666 2813.0000 640.0000 1638.0000
11.462200 -1.443700 2245.607666 2813.0000 641.0000 1650.0000
11.461800 -1.450500 2245.607422 2813.0000 642.0000 1581.0000
11.468500 -1.459100 2245.605713 2813.0000 643.0000 1631.0000
11.467900 -1.465900 2245.605713 2813.0000 644.0000 1619.0000
11.464100 -1.473000 2245.605957 2813.0000 645.0000 1492.0000
11.465600 -1.480700 2245.605225 2813.0000 646.0000 1525.0000
11.466700 -1.487400 2245.604736 2813.0000 647.0000 1560.0000
11.470000 -1.494900 2245.604004 2813.0000 648.0000 1535.0000
11.473600 -1.502800 2245.602783 2813.0000 649.0000 1523.0000
11.472000 -1.509900 2245.602783 2813.0000 650.0000 1477.0000
11.474000 -1.517800 2245.602051 2813.0000 651.0000 1527.0000
11.484600 -1.525900 2245.599609 2813.0000 652.0000 1477.0000
11.489100 -1.533700 2245.598389 2813.0000 653.0000 1551.0000
11.493800 -1.541400 2245.597168 2813.0000 654.0000 1515.0000
11.494900 -1.549100 2245.596680 2813.0000 655.0000 1437.0000
11.503500 -1.557100 2245.594727 2813.0000 656.0000 1558.0000
11.505700 -1.564900 2245.593994 2813.0000 657.0000 1484.0000
11.513300 -1.573100 2245.592041 2813.0000 658.0000 1590.0000
11.516900 -1.580500 2245.591064 2813.0000 659.0000 1578.0000
11.522300 -1.588500 2245.589600 2813.0000 660.0000 1581.0000
11.529600 -1.596900 2245.587891 2813.0000 661.0000 1509.0000
11.541800 -1.606000 2245.585205 2813.0000 662.0000 1410.0000
11.553400 -1.614700 2245.582764 2813.0000 663.0000 1470.0000
11.567300 -1.624000 2245.579590 2813.0000 664.0000 1328.0000
11.578300 -1.632600 2245.577148 2813.0000 665.0000 1397.0000
11.611500 -1.644800 2245.570557 2813.0000 666.0000 1377.0000
11.646800 -1.263600 2245.574707 2814.0000 613.0000 1375.0000
11.626500 -1.268900 2245.578125 2814.0000 614.0000 1321.0000
11.617000 -1.275500 2245.579590 2814.0000 615.0000 1481.0000
11.591000 -1.279900 2245.584229 2814.0000 616.0000 1561.0000
11.584300 -1.285600 2245.585205 2814.0000 617.0000 1559.0000
11.574700 -1.291600 2245.586670 2814.0000 618.0000 1568.0000
11.561400 -1.297900 2245.588867 2814.0000 619.0000 1579.0000
11.552000 -1.303900 2245.590332 2814.0000 620.0000 1515.0000
11.533000 -1.309200 2245.593506 2814.0000 621.0000 1484.0000
11.527900 -1.315700 2245.594238 2814.0000 622.0000 1547.0000
11.522100 -1.321800 2245.594971 2814.0000 623.0000 1569.0000
11.513800 -1.327900 2245.596191 2814.0000 624.0000 1554.0000
11.508100 -1.334700 2245.596924 2814.0000 625.0000 1554.0000
11.510200 -1.342300 2245.596191 2814.0000 626.0000 1657.0000
11.499400 -1.348500 2245.597900 2814.0000 627.0000 1623.0000
11.496900 -1.355300 2245.598145 2814.0000 628.0000 1617.0000
11.488900 -1.361100 2245.599365 2814.0000 629.0000 1568.0000
11.480300 -1.366900 2245.600586 2814.0000 630.0000 1568.0000
11.479900 -1.374700 2245.600342 2814.0000 631.0000 1595.0000
11.480600 -1.382100 2245.599854 2814.0000 632.0000 1529.0000
11.477400 -1.388700 2245.600098 2814.0000 633.0000 1578.0000
11.473900 -1.395400 2245.600586 2814.0000 634.0000 1540.0000
11.474000 -1.402100 2245.600098 2814.0000 635.0000 1603.0000
11.474000 -1.409200 2245.599854 2814.0000 636.0000 1634.0000
11.470600 -1.416500 2245.600098 2814.0000 637.0000 1593.0000
11.470500 -1.423400 2245.599854 2814.0000 638.0000 1627.0000
11.466400 -1.430100 2245.600342 2814.0000 639.0000 1632.0000
11.463800 -1.437200 2245.600342 2814.0000 640.0000 1660.0000
11.462000 -1.443500 2245.600342 2814.0000 641.0000 1645.0000
11.462100 -1.450400 2245.600098 2814.0000 642.0000 1570.0000
11.469600 -1.459100 2245.598389 2814.0000 643.0000 1648.0000
11.468700 -1.465800 2245.598145 2814.0000 644.0000 1588.0000
11.464200 -1.472800 2245.598633 2814.0000 645.0000 1482.0000
11.464600 -1.480400 2245.598145 2814.0000 646.0000 1517.0000
11.467000 -1.487300 2245.597412 2814.0000 647.0000 1615.0000
11.469900 -1.494800 2245.596436 2814.0000 648.0000 1598.0000
11.476600 -1.503100 2245.594971 2814.0000 649.0000 1608.0000
11.473600 -1.510000 2245.595215 2814.0000 650.0000 1523.0000
11.475200 -1.517800 2245.594482 2814.0000 651.0000 1544.0000
11.482400 -1.525500 2245.592773 2814.0000 652.0000 1491.0000
11.488300 -1.533400 2245.591309 2814.0000 653.0000 1555.0000
11.492300 -1.541000 2245.590088 2814.0000 654.0000 1464.0000
11.495000 -1.548900 2245.589355 2814.0000 655.0000 1473.0000
11.499500 -1.556400 2245.588135 2814.0000 656.0000 1459.0000
11.503400 -1.564400 2245.586914 2814.0000 657.0000 1492.0000
11.512300 -1.572800 2245.584961 2814.0000 658.0000 1570.0000
11.517100 -1.580400 2245.583496 2814.0000 659.0000 1594.0000
11.521400 -1.588200 2245.582520 2814.0000 660.0000 1567.0000
11.529700 -1.596800 2245.580566 2814.0000 661.0000 1510.0000
11.544900 -1.606200 2245.577148 2814.0000 662.0000 1468.0000
11.555100 -1.614800 2245.574951 2814.0000 663.0000 1455.0000
11.567900 -1.623900 2245.572021 2814.0000 664.0000 1337.0000
11.578500 -1.632400 2245.569580 2814.0000 665.0000 1416.0000
11.615900 -1.645300 2245.562256 2814.0000 666.0000 1396.0000
11.631700 -1.254300 2245.570313 2815.0000 612.0000 845.0000
11.644500 -1.263200 2245.567627 2815.0000 613.0000 1400.0000
11.628400 -1.268900 2245.570313 2815.0000 614.0000 1353.0000
11.618500 -1.275500 2245.572021 2815.0000 615.0000 1471.0000
11.590900 -1.279700 2245.576904 2815.0000 616.0000 1580.0000
11.584200 -1.285400 2245.577881 2815.0000 617.0000 1546.0000
11.573800 -1.291400 2245.579590 2815.0000 618.0000 1564.0000
11.560600 -1.297600 2245.581787 2815.0000 619.0000 1581.0000
11.551900 -1.303800 2245.583008 2815.0000 620.0000 1513.0000
11.532800 -1.309000 2245.586182 2815.0000 621.0000 1462.0000
11.525300 -1.315200 2245.587402 2815.0000 622.0000 1587.0000
11.522500 -1.321700 2245.587646 2815.0000 623.0000 1588.0000
11.513900 -1.327700 2245.588867 2815.0000 624.0000 1544.0000
11.511400 -1.334900 2245.589111 2815.0000 625.0000 1540.0000
11.508200 -1.342000 2245.589355 2815.0000 626.0000 1613.0000
11.498600 -1.348200 2245.590820 2815.0000 627.0000 1618.0000
11.497100 -1.355100 2245.590820 2815.0000 628.0000 1641.0000
11.491000 -1.361200 2245.591553 2815.0000 629.0000 1592.0000
11.483600 -1.367100 2245.592773 2815.0000 630.0000 1575.0000
11.477600 -1.374300 2245.593506 2815.0000 631.0000 1615.0000
11.484400 -1.382400 2245.591797 2815.0000 632.0000 1636.0000
11.476700 -1.388500 2245.593018 2815.0000 633.0000 1502.0000
11.473400 -1.395200 2245.593262 2815.0000 634.0000 1535.0000
11.473500 -1.401900 2245.593018 2815.0000 635.0000 1587.0000
11.473100 -1.408900 2245.592773 2815.0000 636.0000 1625.0000
11.470600 -1.416400 2245.592773 2815.0000 637.0000 1568.0000
11.469600 -1.423100 2245.592773 2815.0000 638.0000 1615.0000
11.465100 -1.429800 2245.593262 2815.0000 639.0000 1618.0000
11.463500 -1.437000 2245.593018 2815.0000 640.0000 1660.0000
11.461900 -1.443300 2245.593018 2815.0000 641.0000 1657.0000
11.462100 -1.450200 2245.592773 2815.0000 642.0000 1570.0000
11.470600 -1.459000 2245.590820 2815.0000 643.0000 1635.0000
11.468000 -1.465600 2245.590820 2815.0000 644.0000 1501.0000
11.464700 -1.472700 2245.591309 2815.0000 645.0000 1536.0000
11.465800 -1.480400 2245.590576 2815.0000 646.0000 1561.0000
11.466500 -1.487100 2245.590088 2815.0000 647.0000 1584.0000
11.470000 -1.494600 2245.589111 2815.0000 648.0000 1621.0000
11.474900 -1.502700 2245.587891 2815.0000 649.0000 1572.0000
11.474900 -1.510000 2245.587402 2815.0000 650.0000 1533.0000
11.476700 -1.517800 2245.586914 2815.0000 651.0000 1554.0000
11.480500 -1.525000 2245.585693 2815.0000 652.0000 1536.0000
11.483400 -1.532600 2245.584717 2815.0000 653.0000 1527.0000
11.489800 -1.540500 2245.583252 2815.0000 654.0000 1496.0000
11.494400 -1.548700 2245.582031 2815.0000 655.0000 1458.0000
11.498200 -1.556100 2245.580811 2815.0000 656.0000 1459.0000
11.502600 -1.564200 2245.579590 2815.0000 657.0000 1458.0000
11.511600 -1.572600 2245.577637 2815.0000 658.0000 1554.0000
11.516000 -1.580100 2245.576416 2815.0000 659.0000 1576.0000
11.520900 -1.588000 2245.575195 2815.0000 660.0000 1558.0000
11.529900 -1.596600 2245.572998 2815.0000 661.0000 1490.0000
11.542500 -1.605700 2245.570313 2815.0000 662.0000 1461.0000
11.552000 -1.614200 2245.568115 2815.0000 663.0000 1410.0000
11.568200 -1.623800 2245.564697 2815.0000 664.0000 1337.0000
11.577700 -1.632200 2245.562500 2815.0000 665.0000 1415.0000
11.629400 -1.647000 2245.552246 2815.0000 666.0000 1355.0000
11.694200 -1.260900 2245.551025 2816.0000 612.0000 655.0000
11.645600 -1.263200 2245.560059 2816.0000 613.0000 1407.0000
11.627400 -1.268600 2245.563232 2816.0000 614.0000 1367.0000
11.610800 -1.274500 2245.565918 2816.0000 615.0000 1476.0000
11.588900 -1.279400 2245.569824 2816.0000 616.0000 1563.0000
11.585000 -1.285400 2245.570313 2816.0000 617.0000 1577.0000
11.573600 -1.291200 2245.572021 2816.0000 618.0000 1561.0000
11.559300 -1.297300 2245.574463 2816.0000 619.0000 1548.0000
11.549600 -1.303300 2245.575928 2816.0000 620.0000 1522.0000
11.534400 -1.309100 2245.578613 2816.0000 621.0000 1434.0000
11.525100 -1.315000 2245.580078 2816.0000 622.0000 1623.0000
11.520600 -1.321300 2245.580566 2816.0000 623.0000 1581.0000
11.514900 -1.327700 2245.581299 2816.0000 624.0000 1565.0000
11.513500 -1.335000 2245.581299 2816.0000 625.0000 1617.0000
11.507800 -1.341700 2245.582031 2816.0000 626.0000 1612.0000
11.499000 -1.348100 2245.583496 2816.0000 627.0000 1596.0000
11.496700 -1.354900 2245.583496 2816.0000 628.0000 1650.0000
11.492500 -1.361200 2245.583984 2816.0000 629.0000 1627.0000
11.487400 -1.367400 2245.584717 2816.0000 630.0000 1539.0000
11.475700 -1.373900 2245.586426 2816.0000 631.0000 1613.0000
11.482200 -1.382000 2245.584961 2816.0000 632.0000 1591.0000
11.477500 -1.388400 2245.585449 2816.0000 633.0000 1505.0000
11.472200 -1.394900 2245.586182 2816.0000 634.0000 1548.0000
11.473000 -1.401700 2245.585693 2816.0000 635.0000 1590.0000
11.471600 -1.408600 2245.585693 2816.0000 636.0000 1575.0000
11.470800 -1.416200 2245.585449 2816.0000 637.0000 1606.0000
11.468600 -1.422900 2245.585449 2816.0000 638.0000 1627.0000
11.464600 -1.429600 2245.585938 2816.0000 639.0000 1630.0000
11.462400 -1.436700 2245.585938 2816.0000 640.0000 1646.0000
11.460800 -1.443000 2245.585938 2816.0000 641.0000 1643.0000
11.462400 -1.450100 2245.585449 2816.0000 642.0000 1586.0000
11.468000 -1.458500 2245.583984 2816.0000 643.0000 1562.0000
11.466800 -1.465300 2245.583740 2816.0000 644.0000 1475.0000
11.464900 -1.472600 2245.583740 2816.0000 645.0000 1498.0000
11.467100 -1.480400 2245.583008 2816.0000 646.0000 1627.0000
11.468000 -1.487100 2245.582520 2816.0000 647.0000 1607.0000
11.470300 -1.494500 2245.581787 2816.0000 648.0000 1627.0000
11.473100 -1.502300 2245.580811 2816.0000 649.0000 1544.0000
11.474900 -1.509800 2245.580078 2816.0000 650.0000 1556.0000
11.476100 -1.517600 2245.579590 2816.0000 651.0000 1559.0000
11.480600 -1.524900 2245.578369 2816.0000 652.0000 1535.0000
11.481200 -1.532100 2245.577881 2816.0000 653.0000 1532.0000
11.484400 -1.539600 2245.576904 2816.0000 654.0000 1490.0000
11.493000 -1.548300 2245.574951 2816.0000 655.0000 1438.0000
11.499600 -1.556100 2245.573242 2816.0000 656.0000 1504.0000
11.499400 -1.563600 2245.572998 2816.0000 657.0000 1398.0000
11.511700 -1.572400 2245.570313 2816.0000 658.0000 1566.0000
11.515500 -1.579900 2245.569092 2816.0000 659.0000 1584.0000
11.520400 -1.587700 2245.567871 2816.0000 660.0000 1559.0000
11.528200 -1.596200 2245.565918 2816.0000 661.0000 1494.0000
11.540500 -1.605300 2245.563232 2816.0000 662.0000 1526.0000
11.547600 -1.613400 2245.561523 2816.0000 663.0000 1449.0000
11.567200 -1.623500 2245.557373 2816.0000 664.0000 1368.0000
11.574500 -1.631500 2245.555664 2816.0000 665.0000 1412.0000
11.619100 -1.645400 2245.546631 2816.0000 666.0000 1363.0000
11.719000 -1.263400 2245.538818 2817.0000 612.0000 867.0000
11.651700 -1.263700 2245.551514 2817.0000 613.0000 1463.0000
11.626400 -1.268400 2245.555908 2817.0000 614.0000 1366.0000
11.607400 -1.274000 2245.559082 2817.0000 615.0000 1471.0000
11.586800 -1.279000 2245.562744 2817.0000 616.0000 1518.0000
11.583800 -1.285100 2245.562988 2817.0000 617.0000 1578.0000
11.573000 -1.291000 2245.564941 2817.0000 618.0000 1537.0000
11.556800 -1.296900 2245.567627 2817.0000 619.0000 1499.0000
11.549000 -1.303100 2245.568848 2817.0000 620.0000 1554.0000
11.537800 -1.309300 2245.570557 2817.0000 621.0000 1462.0000
11.524500 -1.314800 2245.572754 2817.0000 622.0000 1576.0000
11.519100 -1.321000 2245.573486 2817.0000 623.0000 1585.0000
11.514200 -1.327400 2245.574219 2817.0000 624.0000 1554.0000
11.509700 -1.334400 2245.574707 2817.0000 625.0000 1582.0000
11.506400 -1.341400 2245.574951 2817.0000 626.0000 1568.0000
11.499800 -1.348100 2245.575928 2817.0000 627.0000 1604.0000
11.494800 -1.354500 2245.576416 2817.0000 628.0000 1587.0000
11.492500 -1.361100 2245.576660 2817.0000 629.0000 1653.0000
11.487900 -1.367300 2245.577148 2817.0000 630.0000 1554.0000
11.475400 -1.373700 2245.579102 2817.0000 631.0000 1603.0000
11.479100 -1.381400 2245.578125 2817.0000 632.0000 1586.0000
11.476900 -1.388200 2245.578369 2817.0000 633.0000 1477.0000
11.472100 -1.394700 2245.578857 2817.0000 634.0000 1564.0000
11.472900 -1.401500 2245.578369 2817.0000 635.0000 1610.0000
11.471100 -1.408400 2245.578369 2817.0000 636.0000 1575.0000
11.470800 -1.416100 2245.578125 2817.0000 637.0000 1646.0000
11.467600 -1.422600 2245.578369 2817.0000 638.0000 1601.0000
11.464600 -1.429400 2245.578613 2817.0000 639.0000 1638.0000
11.461500 -1.436400 2245.578857 2817.0000 640.0000 1644.0000
11.460100 -1.442800 2245.578857 2817.0000 641.0000 1634.0000
11.460400 -1.449700 2245.578369 2817.0000 642.0000 1527.0000
11.467700 -1.458300 2245.576660 2817.0000 643.0000 1575.0000
11.467300 -1.465100 2245.576416 2817.0000 644.0000 1513.0000
11.464600 -1.472400 2245.576416 2817.0000 645.0000 1455.0000
11.466500 -1.480100 2245.575684 2817.0000 646.0000 1627.0000
11.468500 -1.487000 2245.575195 2817.0000 647.0000 1607.0000
11.469800 -1.494300 2245.574463 2817.0000 648.0000 1625.0000
11.473100 -1.502100 2245.573486 2817.0000 649.0000 1596.0000
11.474400 -1.509600 2245.572998 2817.0000 650.0000 1558.0000
11.477800 -1.517700 2245.572021 2817.0000 651.0000 1576.0000
11.483000 -1.525000 2245.570557 2817.0000 652.0000 1550.0000
11.485800 -1.532600 2245.569580 2817.0000 653.0000 1585.0000
11.485000 -1.539500 2245.569580 2817.0000 654.0000 1519.0000
11.491300 -1.547900 2245.567871 2817.0000 655.0000 1411.0000
11.499900 -1.556000 2245.565918 2817.0000 656.0000 1523.0000
11.499700 -1.563400 2245.565430 2817.0000 657.0000 1445.0000
11.511900 -1.572300 2245.562988 2817.0000 658.0000 1561.0000
11.516100 -1.579800 2245.561768 2817.0000 659.0000 1585.0000
11.520700 -1.587600 2245.560303 2817.0000 660.0000 1575.0000
11.527200 -1.595900 2245.558838 2817.0000 661.0000 1518.0000
11.538200 -1.604800 2245.556396 2817.0000 662.0000 1538.0000
11.545700 -1.613000 2245.554443 2817.0000 663.0000 1491.0000
11.566000 -1.623100 2245.550293 2817.0000 664.0000 1438.0000
11.571300 -1.630900 2245.548828 2817.0000 665.0000 1428.0000
11.604000 -1.643100 2245.542236 2817.0000 666.0000 1413.0000
11.723500 -1.263800 2245.530518 2818.0000 612.0000 838.0000
11.655000 -1.263900 2245.543457 2818.0000 613.0000 1453.0000
11.626600 -1.268200 2245.548584 2818.0000 614.0000 1360.0000
11.607900 -1.273900 2245.551758 2818.0000 615.0000 1480.0000
11.585000 -1.278600 2245.555908 2818.0000 616.0000 1511.0000
11.581300 -1.284600 2245.556152 2818.0000 617.0000 1565.0000
11.570300 -1.290500 2245.558105 2818.0000 618.0000 1525.0000
11.553100 -1.296300 2245.560791 2818.0000 619.0000 1445.0000
11.546500 -1.302700 2245.562012 2818.0000 620.0000 1545.0000
11.537400 -1.309100 2245.563232 2818.0000 621.0000 1443.0000
11.523700 -1.314600 2245.565674 2818.0000 622.0000 1536.0000
11.517500 -1.320700 2245.566406 2818.0000 623.0000 1571.0000
11.512800 -1.327100 2245.567139 2818.0000 624.0000 1539.0000
11.506600 -1.333900 2245.567871 2818.0000 625.0000 1578.0000
11.506000 -1.341200 2245.567627 2818.0000 626.0000 1596.0000
11.498100 -1.347700 2245.568848 2818.0000 627.0000 1596.0000
11.494400 -1.354300 2245.569092 2818.0000 628.0000 1554.0000
11.490700 -1.360700 2245.569580 2818.0000 629.0000 1639.0000
11.485800 -1.366900 2245.570313 2818.0000 630.0000 1559.0000
11.475900 -1.373600 2245.571777 2818.0000 631.0000 1571.0000
11.475900 -1.380900 2245.571289 2818.0000 632.0000 1595.0000
11.475500 -1.387800 2245.571289 2818.0000 633.0000 1507.0000
11.474200 -1.394800 2245.571045 2818.0000 634.0000 1623.0000
11.472600 -1.401300 2245.571045 2818.0000 635.0000 1604.0000
11.470300 -1.408100 2245.571289 2818.0000 636.0000 1567.0000
11.469400 -1.415800 2245.571045 2818.0000 637.0000 1640.0000
11.467700 -1.422400 2245.571045 2818.0000 638.0000 1617.0000
11.464200 -1.429200 2245.571289 2818.0000 639.0000 1640.0000
11.461400 -1.436200 2245.571533 2818.0000 640.0000 1645.0000
11.459600 -1.442500 2245.571533 2818.0000 641.0000 1647.0000
11.461300 -1.449600 2245.570801 2818.0000 642.0000 1561.0000
11.466800 -1.458100 2245.569580 2818.0000 643.0000 1547.0000
11.465600 -1.464800 2245.569336 2818.0000 644.0000 1499.0000
11.464800 -1.472200 2245.569092 2818.0000 645.0000 1525.0000
11.466900 -1.480000 2245.568359 2818.0000 646.0000 1636.0000
11.468600 -1.486900 2245.567627 2818.0000 647.0000 1613.0000
11.470100 -1.494200 2245.567139 2818.0000 648.0000 1626.0000
11.472500 -1.501900 2245.566406 2818.0000 649.0000 1624.0000
11.474300 -1.509400 2245.565674 2818.0000 650.0000 1572.0000
11.480200 -1.517800 2245.564209 2818.0000 651.0000 1580.0000
11.486000 -1.525300 2245.562500 2818.0000 652.0000 1615.0000
11.488200 -1.532700 2245.561768 2818.0000 653.0000 1620.0000
11.488100 -1.539800 2245.561523 2818.0000 654.0000 1519.0000
11.491100 -1.547700 2245.560547 2818.0000 655.0000 1413.0000
11.497700 -1.555500 2245.558838 2818.0000 656.0000 1454.0000
11.502500 -1.563700 2245.557617 2818.0000 657.0000 1490.0000
11.510900 -1.572000 2245.555664 2818.0000 658.0000 1539.0000
11.517100 -1.579700 2245.554199 2818.0000 659.0000 1585.0000
11.521400 -1.587600 2245.552979 2818.0000 660.0000 1606.0000
11.527500 -1.595800 2245.551514 2818.0000 661.0000 1512.0000
11.536000 -1.604300 2245.549316 2818.0000 662.0000 1489.0000
11.547500 -1.613000 2245.546875 2818.0000 663.0000 1482.0000
11.566900 -1.623100 2245.542725 2818.0000 664.0000 1453.0000
11.571000 -1.630700 2245.541504 2818.0000 665.0000 1419.0000
11.599400 -1.642300 2245.535645 2818.0000 666.0000 1427.0000
11.604900 -1.650400 2245.534180 2818.0000 667.0000 1258.0000
11.716300 -1.262800 2245.524414 2819.0000 612.0000 994.0000
11.658300 -1.264100 2245.535400 2819.0000 613.0000 1475.0000
11.623600 -1.267800 2245.541504 2819.0000 614.0000 1345.0000
11.601500 -1.273000 2245.545410 2819.0000 615.0000 1451.0000
11.583800 -1.278300 2245.548584 2819.0000 616.0000 1544.0000
11.577800 -1.284100 2245.549561 2819.0000 617.0000 1570.0000
11.568300 -1.290100 2245.551025 2819.0000 618.0000 1528.0000
11.548800 -1.295700 2245.554443 2819.0000 619.0000 1343.0000
11.542500 -1.302100 2245.555420 2819.0000 620.0000 1411.0000
11.537200 -1.308900 2245.555908 2819.0000 621.0000 1474.0000
11.522200 -1.314200 2245.558594 2819.0000 622.0000 1508.0000
11.515200 -1.320300 2245.559570 2819.0000 623.0000 1568.0000
11.511900 -1.326900 2245.559814 2819.0000 624.0000 1519.0000
11.503400 -1.333300 2245.561279 2819.0000 625.0000 1549.0000
11.504500 -1.340900 2245.560547 2819.0000 626.0000 1584.0000
11.499300 -1.347700 2245.561279 2819.0000 627.0000 1609.0000
11.493400 -1.354100 2245.562012 2819.0000 628.0000 1553.0000
11.489500 -1.360400 2245.562500 2819.0000 629.0000 1607.0000
11.483900 -1.366500 2245.563232 2819.0000 630.0000 1545.0000
11.476500 -1.373500 2245.564209 2819.0000 631.0000 1572.0000
11.474200 -1.380500 2245.564453 2819.0000 632.0000 1559.0000
11.474700 -1.387600 2245.563965 2819.0000 633.0000 1536.0000
11.473800 -1.394600 2245.563721 2819.0000 634.0000 1606.0000
11.471900 -1.401100 2245.563965 2819.0000 635.0000 1587.0000
11.470900 -1.408000 2245.563721 2819.0000 636.0000 1558.0000
11.469100 -1.415500 2245.563721 2819.0000 637.0000 1640.0000
11.467300 -1.422200 2245.563721 2819.0000 638.0000 1645.0000
11.464500 -1.429100 2245.563965 2819.0000 639.0000 1647.0000
11.461200 -1.436100 2245.564209 2819.0000 640.0000 1645.0000
11.459600 -1.442400 2245.564209 2819.0000 641.0000 1660.0000
11.460800 -1.449400 2245.563721 2819.0000 642.0000 1523.0000
11.466100 -1.457800 2245.562256 2819.0000 643.0000 1524.0000
11.462400 -1.464200 2245.562744 2819.0000 644.0000 1480.0000
11.463000 -1.471900 2245.562256 2819.0000 645.0000 1459.0000
11.467300 -1.479900 2245.561035 2819.0000 646.0000 1607.0000
11.468000 -1.486600 2245.560547 2819.0000 647.0000 1612.0000
11.469700 -1.493900 2245.559814 2819.0000 648.0000 1607.0000
11.471000 -1.501500 2245.559082 2819.0000 649.0000 1617.0000
11.473300 -1.509100 2245.558350 2819.0000 650.0000 1537.0000
11.477600 -1.517300 2245.557129 2819.0000 651.0000 1503.0000
11.486300 -1.525200 2245.555176 2819.0000 652.0000 1616.0000
11.486000 -1.532300 2245.554932 2819.0000 653.0000 1607.0000
11.485000 -1.539200 2245.554688 2819.0000 654.0000 1444.0000
11.490000 -1.547400 2245.553467 2819.0000 655.0000 1402.0000
11.495000 -1.555000 2245.552002 2819.0000 656.0000 1432.0000
11.502200 -1.563500 2245.550293 2819.0000 657.0000 1489.0000
11.511400 -1.571900 2245.548096 2819.0000 658.0000 1578.0000
11.514200 -1.579200 2245.547363 2819.0000 659.0000 1526.0000
11.517200 -1.586800 2245.546387 2819.0000 660.0000 1543.0000
11.526800 -1.595500 2245.544189 2819.0000 661.0000 1495.0000
11.536600 -1.604300 2245.541748 2819.0000 662.0000 1544.0000
11.545700 -1.612600 2245.539795 2819.0000 663.0000 1451.0000
11.567000 -1.622900 2245.535156 2819.0000 664.0000 1436.0000
11.570100 -1.630400 2245.534180 2819.0000 665.0000 1386.0000
11.591800 -1.641100 2245.529785 2819.0000 666.0000 1370.0000
11.607300 -1.650600 2245.526367 2819.0000 667.0000 1262.0000
11.687700 -1.259600 2245.522461 2820.0000 612.0000 1167.0000
11.659500 -1.264000 2245.527588 2820.0000 613.0000 1488.0000
11.617900 -1.267000 2245.535400 2820.0000 614.0000 1389.0000
11.596400 -1.272300 2245.539063 2820.0000 615.0000 1416.0000
11.582800 -1.278000 2245.541504 2820.0000 616.0000 1529.0000
